url,industry,title,keywords,description
muniao.com,交通旅游,木鸟短租,百度关键词 | 木鸟短租 | 三亚日租房 | 厦门日租公寓 | 深圳日租房 | 青岛民宿 | 360关键词 | 民宿网 | 木鸟短租 | 假日蓝湾 | 经纬360日租房 | 木鸟,木鸟短租是北京爱游易科技有限公司旗下独立运营的短租房、日租房在线预订平台，于2012年11月正式上线。上万真实房东，覆盖全国192个城市，让您走到哪里都能找到家。在这里不仅有个人的闲置房间、民居、四合院、度假公寓、海景房，还有轰趴派对别墅、客栈。。。。。
hongkongairlines.com,交通旅游,香港航空,百度关键词 | 香港航空 | 香港航空官网 | 香港快运航空 | 香港航空公司 | 香港航空官网中文网站 | 360关键词 | 香港航空 | 香港航空 | 香港航空官网 | 香港航空官网 | 香港航空公司官网,香港航空是国际知名的航空公司，真诚为旅客提供愉快的旅程，旅客可以网上预订特价机票，来往香港至世界各地，如台北、上海、巴厘岛、河内、德国、比利时等。
,交通旅游,在途旅行网,百度关键词 | 火车查询 | 三亚机票 | 订飞机票 | 机票查询预订 | 列车时刻查询 | 360关键词 | 内蒙古人事厅 | 内蒙古自治区人事厅 | -- | -- | --,"完美的旅游攻略,适合自己的自助游,安全靠谱的自由行,一切尽在在途旅行网，这里有详实的出境游,出境旅游推荐,出境自助游,自助游,自助游攻略,出国旅游,自由行旅游线路推荐等信息，在途旅行网让自助旅游变得更简单有趣！"
cits.cn,交通旅游,国旅在线,百度关键词 | 中国国旅 | 中国国际旅行社 | 中旅国际旅行社 | 中国旅行社官网 | 中国国际旅行社总社 | 360关键词 | 中旅国际旅行社 | 中旅国际 | 中国国旅官网 | 中旅旅行社 | 国旅官网,"中国国旅(CITS)官方旅游网站,提供优质的国内外跟团游、境内外自由行、国内外机票预订、国内外酒店预订、签证办理等在线预订服务,全国预订热线：400-600-8888.优质旅行服务,尽在国旅在线!
"
www.dahepiao.com,购物网站,大河票务网,百度关键词 | 薛之谦演唱会 | 薛之谦2023年演唱会行程 | 大河票务 | 大河票务网 | 大河票务网官网订票 | 360关键词 | 陈奕迅演唱会 | 林俊杰演唱会 | 音乐节 | 五月天演唱会2023时间表 | 伍佰演唱会,大河票务网www.dahepiao.com，是中原地区涵盖演出领域与旅游行业的知名互联网企划品牌， 多 元化传播业务横跨娱乐、演出、旅游、营销策划、娱乐休闲等多个文化创意产业领域。 
chimelong.com,交通旅游,长隆旅游 ,百度关键词 | 长隆 | 珠海长隆 | 珠海长隆海洋王国 | 广州长隆 | 广州长隆野生动物园 | 360关键词 | 长隆 | 珠海长隆 | 广州长隆 | 广州长隆野生动物园 | 广州长隆欢乐世界,"广东长隆集团集主题公园、豪华酒店、商务会展、高档餐饮、娱乐休闲、地产项目等营运于一体,是中国旅游行业的重点集团企业.目前,长隆旗下共拥有广州长隆旅游度假区与珠海横琴长隆国际海洋度假区两个大型一站式综合性的主题旅游度假区"
tripadvisor.cn,交通旅游,猫途鹰,百度关键词 | tripadvisor | 猫途鹰 | 上海衡山宾馆 | 浙江国际大酒店 | 猫途鹰官网 | 360关键词 | tripadvisor | 猫途鹰 | 到到网 | 景点评价 | 猫途鹰官网,TripAdvisor(猫途鹰)汇聚全球旅行者2亿条真实点评，覆盖190多个国家的酒店/景点/餐厅，帮您计划完美旅程。TripAdvisor丰富可靠的境外旅游信息，您出国旅行的好帮手！
,交通旅游,51766旅游网,百度关键词 | 中国通用旅游 | 51766 | 英超免费直播网站 | 体育直播免费观看 | 免费的强女角色的游戏在线玩 | 360关键词 | nba直播免费高清无插件直播 | 无插件网 | 51766 | 无插件体育直播高清观看 | jrs低调看直播nba无插件腾讯视频,51766旅游网是以网站运营平台为基础，同时接口并配置51766旅游预订总机、51766业务短信、51766在线交易收银系统、51766各地各类旅游服务商，共同以完整的服务链组成直接面向游客终端的综合型休闲旅游服务体系。
sol.com.cn,交通旅游,航运在线,百度关键词 | 船员招聘网 | 航运在线 | 航运在线船员招聘网 | 海运在线 | 航运在线最新船员招聘信息网 | 360关键词 | 航运在线 | 进口关税 | 航运在线船员招聘网 | 海员工资 | koper,航运在线专业服务于航运、海事、外贸、船舶、物流等相关产业，为航运公司提供覆盖整个航运产业链的在线交易和航运信息服务。这些服务包括：散杂货租船、集装箱订舱、船舶买卖、备件物料供应、船员招聘、航运英才招聘、船舶管理、航运保险；航运资讯、航运指数、航运会展、航运蓝页、航运工具和航运社区等。航运资
uzai.com,交通旅游,悠哉旅游网,百度关键词 | 众信旅游 | 众信 | 悠哉 | 悠哉旅游网 | 悠哉网 | 360关键词 | 众信 | 悠哉旅游网 | 众信旅游网 | 旅游 网站 | 悠哉网,悠哉旅游网（Uzai.com）－中国专业、全面的旅游线路和自由行预订中心，一站式个性化旅游服务提供商；跟团游 自助游 公司旅游专家；出境游、周边游、国内游、酒店、签证；出发地：上海、北京、杭州、深圳、成都、南京。
koreanair.com,交通旅游,大韩航空官方网站,百度关键词 | 大韩航空 | korean | 大韩航空官网 | 大韩航空公司 | 大韩航空客服电话 | 360关键词 | 大韩航空 | 大韩航空官网 | 韩国官网 | 大韩航空官网订票 | 大韩航空客服电话,大韩航空（Korean Air）(KSE：003490)是韩国大的航空公司，同时也是亚洲具规模的航空公司之一，属于天合联盟的成员之一、韩进集团成员之一。
etihad.com,交通旅游,阿提哈德航空,百度关键词 | 阿提哈德航空 | 阿布扎比航空 | e路航官网 | 阿提哈德 | 纵横航空官网 | 360关键词 | 阿提哈德航空 | 阿提哈德航空 | 阿提哈德航空 | 阿布扎比航空 | 阿布扎比航空,"阿提哈德航空是阿联酋的国家航空公司，在短短十年间已经成长为全球领先航空公司。“Etihad”(阿提哈德)为阿拉伯语，意为""联合""。"
travel.qunar.com,交通旅游,去哪儿网旅行频道,百度关键词 | 少室山 | 东方明珠旋转餐厅 | 怀圣寺 | 阿克苏旅游 | 密云薰衣草庄园 | 360关键词 | 日本旅游攻略 | 美国旅游 | 哈萨克斯坦旅游 | 西班牙旅游 | 内蒙古旅游攻略必玩的景点,去哪儿网旅行频道提供在线旅游攻略制作、分享、查询，同时为用户提供多版本旅游攻略下载。景点攻略、美食攻略、购物攻略、住宿交通攻略等应有尽有，还有旅游行程管理、提醒服务。“Qunar.com 聪明你的旅行”
hnfcjr.com,交通旅游,郑州非常假日旅行社,百度关键词 | tvapp | 小苹果官网下载 | 星火海外版 | tv影视 | 特狗影视app下载最新安卓 | 360关键词 | 秒看电视 | 星火电视 | 免费影视软件 | 电视游戏模拟器 | 小苹果影视tv官网,郑州市非常假日旅行社是有名、好的河南省郑州旅行社之一，成立于2005年，注册资本100万元。河南省首批四星级旅行社和郑州佳旅行社，也是中青国际战略合作伙伴。网站提供郑州周边游、河南省内游，郑州出国游，郑州旅游团到北京、云南、广西、香港、上海、华东、安徽、陕西、山西、湖北、山东、四川、福建、广东等国
3hk.cn,交通旅游,上香港网,百度关键词 | 邵氏风月片 | dhc有假货吗 | 香港albion | sogo店庆 | the face shop hk | 360关键词 | jill stuart | jillstuart | clarisonic | 索菲娜 | 香港 金价,"3HK.CN上香港网是行业领先的香港旅游资讯门户网站。成立于2010年8月，累计为数千万访港用户提供香港自由行旅游购物美食酒店一站通资讯攻略服务，免费提供游客答疑解惑。月浏览量超500万。【官方微博】@香港自由行一站通（粉丝50万，90%粉丝活跃度），2011,2012连续两年香港企业微博影响力排名第一。 "
,交通旅游,卡雅,百度关键词 | kayak.com | kayak特价机票国际 | kayak.com | kayak.com | tr航空 | 360关键词 | kayak | kayak | 肯尼亚航空 | kayak.com | kayak.com,在cn.kayak.com上查找和预订便宜航班、酒店、度假和租车。酒店、航班和旅行优惠。同时搜索数百家旅游网站。
,交通旅游,IHG,百度关键词 | ihg | 青岛海尔洲际酒店 | 天津海河假日酒店 | 总府皇冠假日酒店 | 三亚洲际酒店 | 360关键词 | ihg官网 | ihg官网 | www.ihgmerlin.com | ihgmerlin | intercontinental,"在我们七大品牌位于全球各地的4,500多家酒店赚取免费住宿，包括： 洲际酒店、皇冠假日酒店、英迪格酒店、假日酒店、智选假日酒店、Candlewood Suites以及Staybridge Suites。"
evaair.com,交通旅游,长荣航空,百度关键词 | 长荣航空 | 长荣航空官网 | 长荣航空公司 | eva air | 长荣官网 | 360关键词 | 长荣航空 | 长荣航空官网 | 台湾长荣 | 长荣航空公司 | 长龙航空客服电话,长荣航空股份有限公司（EVA AIR）是由台湾航运界巨子张荣发所创办的航空公司，总部位于台湾桃园县芦竹乡南崁。
,交通旅游,卡塔尔航空,百度关键词 | 卡塔尔航空 | 卡塔尔航空官网 | 卡塔尔航空官网中文版 | 卡塔尔航空官网机票预订 | 卡塔尔航空官方网站 | 360关键词 | 卡塔尔航空 | 卡塔尔航空 | 卡塔尔航空公司 | 卡塔尔航空官网 | 卡塔尔航空官网,卡塔尔航空公司成立于1993年11月22日，1994年1月20日开始正式商业飞行。由卡塔尔部分王室成员控股。1997年4月由一个新的管理团队获得卡塔尔航空公司管理权。当前，卡塔尔航空由卡塔尔政府和个人投资者各占50%股份。卡塔尔航空公司是2006年在多哈举行的第15届亚运会官方指定航空公司。2007年，在巴黎国际航空展上卡
szmc.net,交通旅游,深圳地铁,百度关键词 | 深圳地铁 | 深圳地铁公司 | 深圳地铁查询 | 深圳 地铁 | 深圳地铁五期 | 360关键词 | 深圳地铁 | 深圳 地铁 | 深圳地铁查询 | 深圳地铁集团 | 深圳地铁站,深圳市地铁集团有限公司前身为深圳市地铁有限公司，成立于1998年7月31日，2009年更名为深圳市地铁集团有限公司，是深圳市国有资产监督管理委员会直属国有独资大型企业，经营范围为城市轨道交通项目的投融资、建设运营、开发和综合利用，投资兴办实业、国内商业、物资供销业、经营广告业务以及自有物业管理、轨道交
,交通旅游,加拿大航空,百度关键词 | 加拿大航空 | air canada | 加拿大航空公司 | 加拿大航空官网 | 加航官网 | 360关键词 | 加拿大航空 | air canada | 加航 | 加拿大航空公司 | 加拿大航空官网,加拿大航空（原中文译枫叶航空，简称加航）是加拿大的国家航空公司，总部设在魁北克省蒙特利尔。母公司是ACE Aviation Holdings。ACE航空控股公司(ACE Aviation Holdings)位于蒙特利尔，成立于2004年，是加航、Air Canada Jazz、加航常旅客计划（Aeroplan）及加航技术服务部的总公司。加航股票在多伦多股票交易市
aoyou.com,交通旅游,遨游网,百度关键词 | 中青旅 | 遨游网 | 阿根廷旅游 | 遨游官网 | 中青旅遨游网 | 360关键词 | 中青旅 | 松花湖 | 遨游网 | 怡保 | 烈士公园,"遨游网-中青旅旗下专业旅游度假网站,提供丰富、高性价比旅游度假产品,包含自由行，出境度假、国内度假、邮轮旅游等。度假就上遨游网！"
,交通旅游,中華航空公司,百度关键词 | 中华航空 | 华航官网 | 中华航空公司 | 中华航空官网 | ci cargo | 360关键词 | 中华航空 | 华航 | 华航官网 | 中华航空官网 | china airlines,中华航空股份有限公司（China Airlines），简称“中华航空”、“华航”，成立于1959年12月16日，主运营中心为台北桃园国际机场。
lufthansa.com,交通旅游,德国汉莎航空官网,百度关键词 | 汉莎航空 | 汉莎航空官网 | 法兰克福机场 | 汉莎航空公司 | 德国汉莎航空公司 | 360关键词 | 汉莎航空 | 汉莎航空官网 | 汉莎 | 德国汉莎航空 | 汉莎官网,德国汉莎航空其德文原意是指“空中的汉莎”，通常简称为汉莎航空，“汉莎”源自13至15世纪北德地区强大的商业联盟汉莎同盟。德国汉莎航空的客运和货运服务的经营中心位于法兰克福。汉莎航空是德国大的航空公司，也是德国的国家航空公司（Flag Carrier）。 
hotel.qunar.com,交通旅游,去哪儿酒店,百度关键词 | 酒店预订 | 在哪里 | 住宿 | 酒店预定 | 订房 | 360关键词 | 新加坡酒店 | 哈尔滨酒店 | 武夷山酒店 | 下沙住宿 | 去哪网酒店预订,去哪儿网酒店预订频道提供国内外酒店预订，酒店报价查询，提供数十万家酒店、宾馆、客栈、连锁酒店、高端酒店、精品酒店的实时比价服务。是您查询预订宾馆酒店的放心选择! qunar.com聪明你的旅行。
vacations.ctrip.com,交通旅游,携程旅游,百度关键词 | 旅游团 | 跟团游 | 团购旅游 | 旅行社旅游团报价 | 昆明大理丽江6日5晚跟团游 | 360关键词 | 旅行团 | 旅游团 | 出境游 | 上海周边游 | 旅行社旅游团报价,携程旅游网为您提供全球旅游、自助游、团队游、自驾游、周边游、欧铁预订以及价格查询。携程旅游网为您提供全球200多个国家，上千景区的旅游服务预订，几千种线路产品供您挑选，还提供各个地区的旅游咨询服务。全年有各种折扣、抢购、团购、帮您省钱旅游。并且提供各种邮轮、独家欧铁、半自助游等新式旅游方式产品
xiaojukeji.com,交通旅游,滴滴打车官网,百度关键词 | 代驾 | 小桔租车 | 小桔科技 | 北京小桔科技有限公司 | 小桔有车商家通 | 360关键词 | 滴滴企业版 | 滴滴客服 | 滴滴客服电话 | 小桔养车 | 小桔有车,滴滴打车官方网站
,交通旅游,阿联酋航空,百度关键词 | 阿联酋航空 | 阿联酋航空官网 | 阿联酋航空公司 | 阿联酋航空公司官网 | ek是哪个航空公司代码 | 360关键词 | 阿联酋航空 | emirates | 阿联酋航空官网 | 阿联酋航空公司 | 阿联酋航空公司官网,飞往全球140多个目的地，欢乐尽享屡获殊荣的机内娱乐设施和免费Wi-Fi。 预选舱位和网上值机。 - 阿联酋航空 中国
huazhu.com,交通旅游,华住酒店官网,百度关键词 | 全季酒店 | 华住会 | 巩俐现身进博会 | 美居酒店 | 禧玥酒店 | 360关键词 | 华住会 | 汉庭 | 华住 | 华住酒店集团 | 华住酒店,华住酒店集团是中国领先的多品牌酒店集团，旗下包括汉庭酒店，全季酒店，宜必思，漫心，星程，怡莱，禧玥及海友酒店。提供华住国内酒店预订，华住会员服务。
marriott.com.cn,交通旅游,万豪国际酒店集团,百度关键词 | 万豪 | 万豪酒店 | 万豪集团 | marriott | 瑞吉酒店 | 360关键词 | 万豪 | 万豪酒店 | 万豪酒店集团 | 万豪国际酒店 | 万豪国际酒店集团,"万豪国际(Marriott)酒店集团，酒店遍布全球及国内城市,包括:北京,上海,香港,广州,三亚,重庆,沈阳,顺德,天津,无锡。装潢雅致,设备豪华,服务殷憼.   "
shipxy.com,交通旅游,船讯网,百度关键词 | 船讯网 | 船讯 | 船舶动态查询 | 船讯网船位查询 | 船讯网船舶动态查询 | 360关键词 | 船讯网 | ais | 船舶 | 船讯 | 船讯网船舶动态查询,全球船舶动态、航运大数据、航运交易平台
hyatt.com,交通旅游,凯悦酒店集团官方网站,百度关键词 | 凯悦酒店 | 上海酒店 | 北京东方君悦大酒店 | 桔子酒店官网 | 和颐酒店官网 | 360关键词 | 凯悦酒店 | 凯悦酒店 | hyatt | 凯悦 | 凯悦,凯悦酒店集团总部位于美国芝加哥，旗下500多家酒店遍及46个国家和地区，经营管理柏悦、安达仕、君悦、凯悦、凯悦嘉轩、凯悦嘉寓等著名品牌酒店及度假村。
flight.qunar.com,交通旅游,去哪儿网机票,百度关键词 | 订机票 | qunar | quna | 机票价格查询 | 飞机票价 | 360关键词 | 机票 | 飞机 | 飞机票网上查询 | 机票预订 | 去哪儿官网订机票,"去哪儿(qunar.com)飞机票,特价机票，提供国内2600多条航线的飞机票查询服务和特价机票信息。同时搜索国航、南航、携程等上千家机票预订网站.99元特价机票、1折超低折扣机票,是您机票查询和飞机票预订的佳渠道."
delta.com,交通旅游,达美航空公司,百度关键词 | 达美航空 | 达美航空官网 | 达美 | delta航空 | 达美航空公司官网订票 | 360关键词 | 达美航空 | 达美航空官网 | delta航空 | 达美 | delta官网,达美航空公司是国内和国际旅行的领先航空公司。 查找飞往目的地的机票和票价优惠。 通过达美预订航班和度假旅行。
lvmama.com,交通旅游,驴妈妈旅游网,百度关键词 | 驴妈妈 | 驴妈妈旅游网 | 驴妈妈旅游 | 驴妈妈旅游网官网 | 厦门鼓浪屿旅游团价格 | 360关键词 | 驴妈妈 | 驴妈妈旅游网 | 龙王山 | 旅游线路 | 千岛湖门票,"驴妈妈旅游网-中国新型的b2c旅游电子商务网站，为旅游者提供景区门票、自由行、度假酒店、机票、国内游、出境游等一站式旅游服务，《自在游天下,就找驴妈妈!》"
,交通旅游,天巡网,百度关键词 | 天巡网 | 广州到上海机票 | 冰岛机票 | 上海到日本机票 | 英国机票 | 360关键词 | 天巡网 | 国际特价机票 | 越南机票 | 上海(sha) | 全日空航空官网订票,天巡网是全球领先的旅游搜索网站，提供对一千多家航空公司的上百万条航线以及汽车租赁和酒店的即时在线比较。天巡网（tianxun.com）是Skyscanner在中国服务站点。
elong.com,交通旅游,艺龙旅行网,百度关键词 | 同程艺龙 | 艺龙 | 艺龙网酒店预订网 | 订酒店 | www.yicts.com | 360关键词 | 艺龙 | 酒店预订 | 艺龙网 | 艺龙酒店 | 酒店预定,艺龙旅行网是中国领先的在线旅行服务提供商，纳斯达克上市公司(nasdaq: long)。提供全球57万家酒店预订服务，2015年艺龙用户入住了4000万以上的间夜。低价有房保障，到店无房赔付。包含星级酒店、宾馆、快捷酒店、家庭旅馆、公寓、情侣酒店、精品酒店、青年旅舍、主题酒店、客栈、农家乐、温泉酒店。同时提供机票
ch.com,交通旅游,春秋航空官方网站,百度关键词 | 春秋航空 | 春秋航空官网 | 春秋航空公司官网 | 春秋航空股份有限公司 | 春秋航空公司 | 360关键词 | 春秋航空 | 春秋 | 春秋航空官网 | 春秋航空公司官网 | 企业差旅管理平台,"春秋依托上海春秋航空提供飞机票特价机票打折机票查询预定,机票预订,及国际机票、电子机票、航班查询飞机票。99元,199元国内低价机票,为您提供低价,安全,温馨,优质的服务,24小时免费咨询热线95524。"
travel.sohu.com,交通旅游,搜狐旅游频道,百度关键词 | 泰国旅游 | 重庆简介 | 恶魔岛监狱 | 可可西里在哪里 | 女子私密会所 | 360关键词 | 延乔路 | 滑板公园 | 独山县水司楼 | 民族风情 | 野性的呼唤下载,搜狐旅游是搜狐旗下的旅游资讯平台。致力为读者提供多元、实用、国际化的旅游资讯，相信行走的价值，推动国人在旅途中获得成长。
zuzuche.com,交通旅游,租租车,百度关键词 | 租租车 | 北京油价 | 境外租车 | dollar租车 | 租租车官网 | 360关键词 | 租租车 | 美国汽油价格 | 驾照翻译 | 境外租车 | 1352,租租车(zuzuChe.com)提供北京、深圳、上海、广州等全国各大城市以及国外140多个国家的实时租车价格查询和汽车租赁预订前服务。
poi.mapbar.com,交通旅游, 图吧地图中国地图,百度关键词 | 意趣棋牌 | 广州站 | 飞韵导航 | 金群路58号 | 四川外语学院海外留学服务中心 | 360关键词 | 正安中医 | 生产力促进中心 | 全国海关信息中心 | 翡翠花园 | 射击俱乐部,"图吧地图提供新版中国地图、中华人民共和国地图查询服务,并提供中国所有行政城市的地图,以及中国全面的火车、机票查询。"
damai.cn,购物网站,大麦网,百度关键词 | 大麦网 | 大麦 | 大麦网官网订票 | 演唱会 | 演唱会门票 | 360关键词 | 大麦网 | 大麦 | 大麦网官网订票 | 演唱会门票 | 大卖,大麦网（www.damai.cn）隶属于北京红马传媒文化发展有限公司，是在中国票务在线领先的票务营销及票务技术基础上建立的、业内首个线上娱乐社区与电子商务一体化平台。
meet99.com,交通旅游,相约久久旅游网,百度关键词 | 卫星地图高清 | 东坝 | 兴业县 | 东岳庙 | 重庆卫星地图 | 360关键词 | 地图中国高清卫星地图 | 海王星 | 新西兰地图 | 印尼地图 | 可可托海攻略,"提供齐全的国内外旅游景点大全,您可以在这里找到关于旅游目的地详细的图文介绍,可信赖的游览路线,景区的卫星地图及出行提示,与大家分享自己的旅行心得感受。"
tcmap.com.cn,交通旅游,博雅地名网,百度关键词 | 博雅 | 民和县 | 博雅地图 | 博雅地图地名网 | 博雅地名网 | 360关键词 | 博雅 | 塘厦 | 博雅地图 | 博雅地图地名网 | 博雅地名网,"博雅地名网,中国行政区划,中国政区介绍,中国行政区划,中国各省份资料,中国行政区域划分,含中国各乡镇介绍,中国全的行政区划网站"
tuniu.com,交通旅游,途牛旅游网,百度关键词 | 途牛 | 途牛旅游网 | 途牛网 | 昆明大理丽江6日游报价 | 在线天堂www在线...中文 | 360关键词 | 途牛 | 途牛旅游网 | 旅行 | 俄罗斯旅游 | 昆明大理丽江六日游,"途牛旅游网提供跟团游、自助游、邮轮旅游、自驾游、定制游以及景点门票预订、机票预订、火车票预订服务,还有牛人专线、首付出发旅游等品质高端、价格实惠的旅游路线.全年有各种尾货特价、限时秒杀等特卖旅游路线让你畅游海内外,要旅游,找途牛."
airchina.com.cn,交通旅游,中国国际航空公司,百度关键词 | 国航 | 国航官网 | 中国国航 | 中国航空 | 中国国际航空 | 360关键词 | 国航 | 国航官网 | 中国国航 | 中国航空 | 中国国际航空,中国国际航空公司官网
xiamenair.com,交通旅游,厦门航空官网,百度关键词 | 厦门航空 | 厦航 | 厦门航空官网 | 厦航官网 | 厦门航空有限公司 | 360关键词 | 厦门航空 | 厦航 | 厦门航空官网 | 厦航官网 | 厦门航空有限公司,"厦门航空有限公司官方网站,提供国内、国际飞机票查询、航班查询、机票预订、网上办理值机服务。了解特价打折机票,关注航班动态,可拨打24小时客服热线：95557"
amap.com,交通旅游,高德地图,百度关键词 | 高德地图 | 高德 | 高德地图api | 高德地图车机版 | 高德开放平台 | 360关键词 | 高德地图 | 高德 | 高德地图api | 高德地图车机版 | 高德开放平台,高德地图官方网站，提供全国地图浏览，地点搜索，公交驾车查询服务。可同时查看商家团购、优惠信息。高德地图，您的出行、生活好帮手。
www.12306.cn,交通旅游,中国铁路客户服务中心,百度关键词 | 12306 | 火车票查询 | 铁路12306 | 12306官网 | 高铁票 | 360关键词 | 12306 | 火车票 | 12306网上订票官网 | 高铁 | 火车,"中国铁路客户服务中心（www.12306.cn）官方网站,可以查询旅客列车时刻表、票价、列车正晚点、车票余票、售票代售点、货物运价、车辆技术参数以及有关客货运规章。"
you.ctrip.com,交通旅游,携程旅游攻略,百度关键词 | 北京景点 | 成都旅游必去十大景点推荐 | 成都旅游攻略必去景点 | 南京旅游必去十大景点推荐 | 苏州旅游攻略必去景点推荐 | 360关键词 | 香格里拉 | 景德镇 | 井冈山 | 西安旅游必去景点攻略 | 红树林,"想不想来一次环球旅行,携程社区记录了全球数十万个城市的旅游景点,包括旅游攻略、地图、美食、住宿，分享用户游记，旅游心得，问答等等。要旅行，从携程开始。"
hotels.ctrip.com,交通旅游,携程酒店酒店预订,百度关键词 | 携程网上酒店 | 澳门皇冠 | 杭州酒店 | 贵州旅游自由行住宿 | 巴黎酒店预订 | 360关键词 | 锦江酒店 | 万信至格酒店 | 朗丽兹酒店 | 锦囊泛娱酒店 | 呆脑兽亲子主题酒店,"国内酒店预订,携程酒店为您提供国内数千城市的酒店预订,酒店价格查询,优质的宾馆住宿推荐、以及酒店地址、酒店图片,真实用户点评等酒店信息。携程拥有国内外数千万会员酒店,是中国领先的酒店预订服务中心。"
mipang.com,交通旅游,米胖网,百度关键词 | 重庆气温 | 湖南天气预报15天 | 建三江天气预报 | 浙西大峡谷 | 谷歌天气 | 360关键词 | 巴西天气 | 龙门山 | 土耳其天气 | 江浦 | 欧洲天气,米胖旅游网通过集合旅行社直销，不设400电话，只提供网络预订服务的独有模式，大程度降低中间环节的成本，帮助游客享受高性价比的旅游。同时提供丰富的旅游景点介绍和旅游攻略供您参考。
city8.com,生活服务,城市吧,百度关键词 | 大沽路100号 | 城市吧 | 北京保姆大本营 | 海军总医院地址 | 陶然亭地铁站 | 360关键词 | 聚仙阁 | 远洋大厦 | 天猫小店 | 3d 地图 | 城市吧,国内首家以实景地图搜索服务为特色的网站—城市吧（www.city8.com）于2006年7月17日正式上线。
maoyan.com,休闲娱乐,猫眼电影,百度关键词 | 猫眼 | 猫眼电影 | 票房 | 猫眼实时票房 | 实时票房 | 360关键词 | 猫眼 | 猫眼电影 | 票房 | 猫眼实时票房 | 实时票房,国内观众优选的在线购票平台，用户流行的观影决策平台。
mapbar.com,生活服务,图吧,百度关键词 | 北京区号 | 898 | 232 | 意趣棋牌 | 企业电话名录 | 360关键词 | 石家庄公交 | 399 | 香港电话 | 棋牌室 | 852,"图吧地图是国内大的在线电子地图及无线地图服务提供商,市场占有率超过80％.图吧地图（map）为互联网和手机用户提供地图搜索、位置查询和公交,驾车线路等交通规划服务,为行业客户提供GIS行业应用解决方案和地图API产品,同时为中小企业客户提供推广必备的地图标注产品."
mafengwo.cn,交通旅游,蚂蜂窝,百度关键词 | 马蜂窝 | 江苏 | 河源 | 呼和浩特攻略旅游攻略 | 敦煌莫高窟旅游攻略 | 360关键词 | 马蜂窝 | 旅游 | 吉隆坡 | 敦煌莫高窟旅游攻略 | 贵州旅游攻略自由行最佳线路,"旅游网,自助游,旅游攻略,自驾游,路书信息来蚂蜂窝旅游网,蚂蜂窝旅游网获取旅游网信息,自助游,旅游攻略网,自驾游网站信息更全面。"
8684.cn,生活服务,8684公交网,百度关键词 | 太平洋时间 | 上海公交 | k8 | 312 | 广州公交 | 360关键词 | 中国高铁 | 南通地图 | 41 | 231 | 156,"8684公交是使用人数多,数据更新快的公交查询网站,长伴用户13年,覆盖400多个城市.提供公交车线路查询,公交线路,乘车路线查询,掌上公交,公交车来了等信息."
cncn.com,交通旅游,欣欣旅游网,百度关键词 | 在线测速 | 常州区号 | 0577 | 保定区号 | 旅行社旅游报价3日游 | 360关键词 | 邮编查询 | 深圳区号 | 昆明大理丽江6日游报价 | 昆明大理丽江6日游特价团 | 昆明大理丽江6天5晚,欣欣旅游网(cncn.com)中国在线旅游超市，4万家旅游顾问为您提供超过200万条旅游线路、门票、签证、机票、酒店等预订服务…为您量身定制不一样的旅行。
ctrip.com,交通旅游,携程旅行网,百度关键词 | 携程 | 携程网 | 携程网上订票飞机票 | 携程旅行 | 成都旅游必去十大景点推荐 | 360关键词 | 携程 | 携程网 | 万信至格酒店 | 朗丽兹酒店 | 携程网上订票飞机票,携程旅行网是中国领先的在线旅行服务公司，向超过1400万会员提供集酒店预订、机票预订、度假预订、商旅管理、特惠商户及旅游资讯在内的全方位旅行服务。
qunar.com,交通旅游,去哪儿,百度关键词 | 去哪儿网 | 去哪儿 | 去哪网 | 酒店预订 | 去哪儿官网订机票 | 360关键词 | 去哪儿网 | 去哪儿 | 机票 | 飞机 | 去哪网,去哪儿网（Qunar.com）是中国领先的无线和在线旅游平台，其网站上线于2005年5月，公司总部位于北京。去哪儿网致力于建立一个为整个旅游业价值链服务的生态系统，并通过科技来改变人们的旅行方式。去哪儿网通过其自有技术平台有效匹配旅游业的供需，满足旅游服务供应商和中国旅行者的需求。
bytravel.cn,交通旅游,博雅旅游网,百度关键词 | 挑码助手 | 海口彩票网加急版 | 斗鱼三骚 | 唐绍仪 | 肥城桃 | 360关键词 | 李锐 | 彝族年 | 友趣棋牌 | 盛庸 | 广西旅游必去十大景点排名,博雅旅游网（www.bytravel.cn）。
weidian.com,购物网站,微店,百度关键词 | 微店 | 微店网页版 | 微店官网 | weidian | sevenfriday | 360关键词 | 微店 | 微店网页版 | 微店官网 | 微店登录 | 微店店长版,北京口袋购物有限公司旗下移动产品。
microsoftstore.com.cn,购物网站,微软中国官方商城,百度关键词 | office2021 | 微软商店 | win1 | 微软商城 | microsoft store | 360关键词 | 微软商店 | 微软商城 | 微软官方商城 | windows store | surface laptop,微软官网 - 微软中国官方商城为您提供包括Surface平板电脑，Windows系统，Office等微软产品及各种配件。微软官网正品保障，即刻登录微软官网，了解更多优惠及尊享服务。
kaola.com,购物网站,考拉海购,百度关键词 | 考拉 | 考拉海购 | 大鹅羽绒服官网旗舰店 | 网易考拉 | 考拉软件 | 360关键词 | 蜗牛家 | 考拉 | 考拉海购 | 网易考拉 | CK皮带,“考拉海购”是网易旗下自营海外正品特卖网站——主打母婴用品、美妆个护、食品保健、家居数码和服饰鞋包等类目。
